incident_date,county_name,crime_type,incident_count,cleared_count,population,crime_rate_per_100k,clearance_rate
2020-06-01,DuPage,Aggravated Assault,4162,1081,932877,446.14670529984124,0.2597308986064392
2020-06-01,DuPage,Robbery,1619,330,932877,173.54913884681474,0.2038295243977764
2020-06-01,DuPage,Rape,849,159,932877,91.00878250830496,0.1872791519434629
2020-07-01,DuPage,Violent Crime,4808,1273,932877,515.3948484098117,0.26476705490848584
2020-07-01,DuPage,Property Crime,11325,4483,932877,1213.9864097839265,0.39584988962472406
2020-07-01,DuPage,Burglary,3253,586,932877,348.70620671321086,0.18014140793114047
2020-07-01,DuPage,Larceny-Theft,8196,2647,932877,878.5724162992548,0.322962420693021
2020-07-01,DuPage,Motor Vehicle Theft,2376,948,932877,254.69595670168738,0.398989898989899
2020-07-01,DuPage,Aggravated Assault,4189,949,932877,449.04097753508773,0.22654571496777273
2020-07-01,DuPage,Robbery,1664,426,932877,178.37292590555884,0.25600961538461536
2020-07-01,DuPage,Rape,788,206,932877,84.46987116200742,0.2614213197969543
2020-08-01,DuPage,Violent Crime,4642,1176,932877,497.60043392644474,0.25333907798362776
2020-08-01,DuPage,Property Crime,11099,3799,932877,1189.760279222234,0.34228308856653755
2020-08-01,DuPage,Burglary,3136,674,932877,336.1643603604763,0.2149234693877551
2020-08-01,DuPage,Larceny-Theft,7918,2247,932877,848.7721318030137,0.28378378378378377
2020-08-01,DuPage,Motor Vehicle Theft,2311,486,932877,247.7282642835015,0.21029857204673302
2020-08-01,DuPage,Aggravated Assault,4086,724,932877,437.99986493396233,0.17719040626529614
2020-08-01,DuPage,Robbery,1575,568,932877,168.83254705604276,0.36063492063492064
2020-08-01,DuPage,Rape,742,139,932877,79.53888883529126,0.18733153638814015
2020-09-01,DuPage,Violent Crime,4346,1169,932877,465.8706346067059,0.2689829728485964
2020-09-01,DuPage,Property Crime,10184,2697,932877,1091.676609027771,0.2648271798900236
2020-09-01,DuPage,Burglary,2968,1154,932877,318.15555534116504,0.3888140161725067
2020-09-01,DuPage,Larceny-Theft,7377,2375,932877,790.7794918301128,0.3219465907550495
2020-09-01,DuPage,Motor Vehicle Theft,2182,785,932877,233.90007471510177,0.35976168652612284
2020-09-01,DuPage,Aggravated Assault,3644,1147,932877,390.6195564902983,0.31476399560922064
2020-09-01,DuPage,Robbery,1516,460,932877,162.50802624568942,0.3034300791556728
2020-09-01,DuPage,Rape,678,127,932877,72.67839168507744,0.1873156342182891
2020-10-01,DuPage,Violent Crime,4097,1311,932877,439.17901288165535,0.31999023675860383
2020-10-01,DuPage,Property Crime,9207,3029,932877,986.9468322190385,0.3289888128597806
2020-10-01,DuPage,Burglary,2606,398,932877,279.3508683352682,0.15272448196469685
2020-10-01,DuPage,Larceny-Theft,6718,1595,932877,720.137810236505,0.23742185174158975
2020-10-01,DuPage,Motor Vehicle Theft,2064,405,932877,221.25103309439507,0.19622093023255813
2020-10-01,DuPage,Aggravated Assault,3315,1044,932877,355.3523133274805,0.31493212669683257
2020-10-01,DuPage,Robbery,1380,214,932877,147.92946980148508,0.15507246376811595
2020-10-01,DuPage,Rape,659,201,932877,70.64168159360773,0.30500758725341426
2020-11-01,DuPage,Violent Crime,3790,683,932877,406.2700656142235,0.18021108179419526
2020-11-01,DuPage,Property Crime,8924,2775,932877,956.6105713829369,0.3109592111160914
2020-11-01,DuPage,Burglary,2545,997,932877,272.8119569889707,0.39174852652259334
2020-11-01,DuPage,Larceny-Theft,6427,2538,932877,688.9439872566265,0.3948965302629532
2020-11-01,DuPage,Motor Vehicle Theft,1918,646,932877,205.60052397046985,0.3368091762252346
2020-11-01,DuPage,Aggravated Assault,3232,588,932877,346.45510608579696,0.18193069306930693
2020-11-01,DuPage,Robbery,1253,258,932877,134.31567076902957,0.20590582601755786
2020-11-01,DuPage,Rape,626,162,932877,67.10423775052874,0.25878594249201275
2020-12-01,DuPage,Violent Crime,3743,786,932877,401.23188801953523,0.20999198503873898
2020-12-01,DuPage,Property Crime,8561,3182,932877,917.698689109068,0.37168555075341664
2020-12-01,DuPage,Burglary,2503,886,932877,268.30975573414287,0.3539752297243308
2020-12-01,DuPage,Larceny-Theft,6303,2393,932877,675.6517740280873,0.3796604791369189
2020-12-01,DuPage,Motor Vehicle Theft,1829,484,932877,196.0601451209538,0.2646254784034992
2020-12-01,DuPage,Aggravated Assault,3166,1089,932877,339.380218399639,0.3439671509791535
2020-12-01,DuPage,Robbery,1257,359,932877,134.74445184091792,0.2856006364359586
2020-12-01,DuPage,Rape,559,102,932877,59.92215479639867,0.18246869409660108
2021-01-01,DuPage,Violent Crime,3853,783,932877,413.02336749646526,0.20321827147677135
2021-01-01,DuPage,Property Crime,8894,2963,932877,953.3947133437741,0.3331459410838768
2021-01-01,DuPage,Burglary,2547,705,932877,273.02634752491485,0.2767962308598351
2021-01-01,DuPage,Larceny-Theft,6304,2031,932877,675.7589692960594,0.3221763959390863
2021-01-01,DuPage,Motor Vehicle Theft,1963,667,932877,210.42431102921392,0.33978604177279675
2021-01-01,DuPage,Aggravated Assault,3112,474,932877,333.5916739291461,0.15231362467866325
2021-01-01,DuPage,Robbery,1243,494,932877,133.24371808930866,0.39742558326629124
2021-01-01,DuPage,Rape,597,208,932877,63.995574979338116,0.34840871021775544
2021-02-01,DuPage,Violent Crime,3992,1330,932877,427.9235097445858,0.3331663326653307
2021-02-01,DuPage,Property Crime,9486,2265,932877,1016.8543119832517,0.2387729285262492
2021-02-01,DuPage,Burglary,2747,415,932877,294.46540111933297,0.1510738987986895
2021-02-01,DuPage,Larceny-Theft,6818,2293,932877,730.857337033714,0.33631563508360224
2021-02-01,DuPage,Motor Vehicle Theft,2009,376,932877,215.35529335593012,0.1871577899452464
2021-02-01,DuPage,Aggravated Assault,3343,1334,932877,358.353780830699,0.39904277594974574
2021-02-01,DuPage,Robbery,1336,441,932877,143.2128780107131,0.3300898203592814
2021-02-01,DuPage,Rape,712,176,932877,76.32303079612853,0.24719101123595505
2021-03-01,DuPage,Violent Crime,4364,658,932877,467.80014943020353,0.15077910174152154
2021-03-01,DuPage,Property Crime,10255,3574,932877,1099.2874730537897,0.3485129205265724
2021-03-01,DuPage,Burglary,2835,766,932877,303.898584700877,0.27019400352733686
2021-03-01,DuPage,Larceny-Theft,7335,2163,932877,786.2772905752848,0.2948875255623722
2021-03-01,DuPage,Motor Vehicle Theft,2198,661,932877,235.61519900265523,0.30072793448589624
2021-03-01,DuPage,Aggravated Assault,3681,800,932877,394.58578140526566,0.21733224667209997
2021-03-01,DuPage,Robbery,1501,254,932877,160.90009722610804,0.1692205196535643
2021-03-01,DuPage,Rape,674,233,932877,72.24961061318909,0.3456973293768546
2021-04-01,DuPage,Violent Crime,4751,1327,932877,509.28471813540267,0.2793096190275731
2021-04-01,DuPage,Property Crime,10969,2545,932877,1175.8248943858623,0.23201750387455555
2021-04-01,DuPage,Burglary,3129,641,932877,335.4139934846716,0.2048577820389901
2021-04-01,DuPage,Larceny-Theft,7873,3145,932877,843.9483447442697,0.39946653118252257
2021-04-01,DuPage,Motor Vehicle Theft,2447,624,932877,262.3068207277058,0.255006129955047
2021-04-01,DuPage,Aggravated Assault,3948,708,932877,423.20691795381384,0.17933130699088146
2021-04-01,DuPage,Robbery,1559,383,932877,167.11742276848932,0.2456703014753047
2021-04-01,DuPage,Rape,790,154,932877,84.68426169795161,0.1949367088607595
2021-05-01,DuPage,Violent Crime,4921,770,932877,527.507913690658,0.15647226173541964
2021-05-01,DuPage,Property Crime,11475,2578,932877,1230.0656999797402,0.22466230936819173
2021-05-01,DuPage,Burglary,3417,879,932877,366.28623066063375,0.257243195785777
2021-05-01,DuPage,Larceny-Theft,8368,1644,932877,897.0100023904545,0.19646271510516253
2021-05-01,DuPage,Motor Vehicle Theft,2522,682,932877,270.3464658256126,0.2704203013481364
2021-05-01,DuPage,Aggravated Assault,4042,1341,932877,433.2832731431904,0.3317664522513607
2021-05-01,DuPage,Robbery,1649,548,932877,176.76499688597747,0.3323226197695573
2021-05-01,DuPage,Rape,848,256,932877,90.90158724033286,0.3018867924528302
2021-06-01,DuPage,Violent Crime,4948,1554,932877,530.4021859259045,0.3140662894098626
2021-06-01,DuPage,Property Crime,12022,1974,932877,1288.7015115604738,0.16419896855764432
2021-06-01,DuPage,Burglary,3320,702,932877,355.8882896673409,0.21144578313253012
2021-06-01,DuPage,Larceny-Theft,8539,1861,932877,915.340393213682,0.217941210914627
2021-06-01,DuPage,Motor Vehicle Theft,2558,880,932877,274.2054954726078,0.34401876465989056
2021-06-01,DuPage,Aggravated Assault,4072,645,932877,436.4991311823531,0.15839882121807466
2021-06-01,DuPage,Robbery,1628,411,932877,174.51389625856356,0.2524570024570025
2021-06-01,DuPage,Rape,827,128,932877,88.65048661291897,0.154776299879081
2021-07-01,DuPage,Violent Crime,4983,1445,932877,534.1540203049277,0.28998595223760787
2021-07-01,DuPage,Property Crime,11760,2995,932877,1260.6163513517859,0.2546768707482993
2021-07-01,DuPage,Burglary,3258,1287,932877,349.2421830530713,0.39502762430939226
2021-07-01,DuPage,Larceny-Theft,8182,1632,932877,877.0716825476455,0.19946223417257394
2021-07-01,DuPage,Motor Vehicle Theft,2484,976,932877,266.27304564267314,0.392914653784219
2021-07-01,DuPage,Aggravated Assault,4144,739,932877,444.2171904763436,0.17833011583011582
2021-07-01,DuPage,Robbery,1602,340,932877,171.72681929128922,0.21223470661672908
2021-07-01,DuPage,Rape,859,241,932877,92.08073518802586,0.28055878928987193
2021-08-01,DuPage,Violent Crime,4613,1525,932877,494.49177115525407,0.330587470192933
2021-08-01,DuPage,Property Crime,10788,3084,932877,1156.4225508829138,0.28587319243604004
2021-08-01,DuPage,Burglary,3044,825,932877,326.3023957070439,0.27102496714848884
2021-08-01,DuPage,Larceny-Theft,7952,2111,932877,852.4167709140648,0.26546780684104626
2021-08-01,DuPage,Motor Vehicle Theft,2342,670,932877,251.05131759063627,0.2860802732707088
2021-08-01,DuPage,Aggravated Assault,3799,1335,932877,407.23482302597233,0.35140826533298236
2021-08-01,DuPage,Robbery,1565,542,932877,167.76059437632185,0.3463258785942492
2021-08-01,DuPage,Rape,758,144,932877,81.25401312284471,0.18997361477572558
2021-09-01,DuPage,Violent Crime,4347,1216,932877,465.977829874678,0.2797331492983667
2021-09-01,DuPage,Property Crime,10126,3745,932877,1085.4592834853897,0.36984001580090853
2021-09-01,DuPage,Burglary,2990,785,932877,320.513851236551,0.2625418060200669
2021-09-01,DuPage,Larceny-Theft,7012,1865,932877,751.6532190202996,0.2659726183685111
2021-09-01,DuPage,Motor Vehicle Theft,2265,621,932877,242.7972819567853,0.27417218543046357
2021-09-01,DuPage,Aggravated Assault,3561,1266,932877,381.72234924861476,0.35551811288963775
2021-09-01,DuPage,Robbery,1447,565,932877,155.11155275561515,0.39046302695231516
2021-09-01,DuPage,Rape,705,156,932877,75.5726639203239,0.22127659574468084
2021-10-01,DuPage,Violent Crime,4110,1268,932877,440.5725513652925,0.30851581508515813
2021-10-01,DuPage,Property Crime,9545,3615,932877,1023.1788327936052,0.3787323205866946
2021-10-01,DuPage,Burglary,2706,876,932877,290.07039513247724,0.3237250554323725
2021-10-01,DuPage,Larceny-Theft,6829,2487,932877,732.036484981407,0.3641821642993118
2021-10-01,DuPage,Motor Vehicle Theft,2097,830,932877,224.7884769374741,0.39580352885073916
2021-10-01,DuPage,Aggravated Assault,3305,647,932877,354.28036064775955,0.19576399394856278
2021-10-01,DuPage,Robbery,1404,263,932877,150.50215623281525,0.18732193732193733
2021-10-01,DuPage,Rape,671,114,932877,71.92802480927283,0.16989567809239942
2021-11-01,DuPage,Violent Crime,3896,1076,932877,417.6327640192651,0.27618069815195073
2021-11-01,DuPage,Property Crime,8929,3308,932877,957.1465477227973,0.3704782170455818
2021-11-01,DuPage,Burglary,2530,387,932877,271.2040279693893,0.15296442687747036
2021-11-01,DuPage,Larceny-Theft,6365,2099,932877,682.2978806423569,0.32977219167321287
2021-11-01,DuPage,Motor Vehicle Theft,1968,655,932877,210.9602873690744,0.3328252032520325
2021-11-01,DuPage,Aggravated Assault,3119,1106,932877,334.3420408049507,0.354600833600513
2021-11-01,DuPage,Robbery,1274,291,932877,136.56677139644347,0.22841444270015698
2021-11-01,DuPage,Rape,633,167,932877,67.85460462633338,0.2638230647709321
2021-12-01,DuPage,Violent Crime,3698,1320,932877,396.4081009607912,0.35694970254191455
2021-12-01,DuPage,Property Crime,8643,2834,932877,926.4887010827795,0.3278954066874928
2021-12-01,DuPage,Burglary,2535,532,932877,271.7400043092498,0.20986193293885602
2021-12-01,DuPage,Larceny-Theft,6109,1604,932877,654.8558920415018,0.26256343100343754
2021-12-01,DuPage,Motor Vehicle Theft,1894,578,932877,203.02783753913968,0.3051742344244984
2021-12-01,DuPage,Aggravated Assault,3079,824,932877,330.05423008606704,0.2676193569340695
2021-12-01,DuPage,Robbery,1194,276,932877,127.99114995867623,0.23115577889447236
2021-12-01,DuPage,Rape,634,122,932877,67.96179989430547,0.19242902208201892
2022-01-01,DuPage,Violent Crime,3886,1396,932877,416.5608113395443,0.35923829130211016
2022-01-01,DuPage,Property Crime,8831,2857,932877,946.6414114615324,0.32351942022421015
2022-01-01,DuPage,Burglary,2543,516,932877,272.5975664530265,0.20290994887927644
2022-01-01,DuPage,Larceny-Theft,6387,2349,932877,684.6561765377429,0.3677782996712071
2022-01-01,DuPage,Motor Vehicle Theft,1941,613,932877,208.06601513382793,0.315816589386914
2022-01-01,DuPage,Aggravated Assault,3135,995,932877,336.05716509250414,0.31738437001594894
2022-01-01,DuPage,Robbery,1276,334,932877,136.78116193238765,0.2617554858934169
2022-01-01,DuPage,Rape,632,181,932877,67.74740935836128,0.28639240506329117
2022-02-01,DuPage,Violent Crime,4030,716,932877,431.9969299275253,0.17766749379652605
2022-02-01,DuPage,Property Crime,9432,3159,932877,1011.065767512759,0.3349236641221374
2022-02-01,DuPage,Burglary,2789,1016,932877,298.9676023741608,0.36428827536751524
2022-02-01,DuPage,Larceny-Theft,6702,2268,932877,718.4226859489514,0.3384064458370636
2022-02-01,DuPage,Motor Vehicle Theft,2069,808,932877,221.78700943425554,0.39052682455292415
2022-02-01,DuPage,Aggravated Assault,3416,1220,932877,366.1790353926616,0.35714285714285715
2022-02-01,DuPage,Robbery,1326,236,932877,142.1409253309922,0.1779788838612368
2022-02-01,DuPage,Rape,691,120,932877,74.07193016871463,0.1736613603473227
2022-03-01,DuPage,Violent Crime,4328,1156,932877,463.94111978320825,0.26709796672828096
2022-03-01,DuPage,Property Crime,10161,2279,932877,1089.211117864413,0.22428894793819507
2022-03-01,DuPage,Burglary,2888,467,932877,309.5799339033978,0.16170360110803325
2022-03-01,DuPage,Larceny-Theft,7432,2355,932877,796.6752315685777,0.3168729817007535
2022-03-01,DuPage,Motor Vehicle Theft,2202,432,932877,236.04398007454358,0.19618528610354224
2022-03-01,DuPage,Aggravated Assault,3545,1235,932877,380.0072249610613,0.34837799717912554
2022-03-01,DuPage,Robbery,1462,523,932877,156.71948177519653,0.35772913816689467
2022-03-01,DuPage,Rape,738,128,932877,79.1101077634029,0.17344173441734417
2022-04-01,DuPage,Violent Crime,4819,1721,932877,516.5739963575048,0.35712803486200456
2022-04-01,DuPage,Property Crime,11129,3109,932877,1192.9761372613968,0.27936023002965227
2022-04-01,DuPage,Burglary,3128,809,932877,335.3067982166995,0.2586317135549872
2022-04-01,DuPage,Larceny-Theft,7923,2956,932877,849.3081081428742,0.3730910008835037
2022-04-01,DuPage,Motor Vehicle Theft,2347,722,932877,251.58729393049674,0.3076267575628462
2022-04-01,DuPage,Aggravated Assault,3940,824,932877,422.34935581003714,0.20913705583756345
2022-04-01,DuPage,Robbery,1571,386,932877,168.4037659841544,0.24570337364735836
2022-04-01,DuPage,Rape,784,303,932877,84.04109009011907,0.3864795918367347
2022-05-01,DuPage,Violent Crime,4969,1374,932877,532.6532865533185,0.2765143892131213
2022-05-01,DuPage,Property Crime,11590,2475,932877,1242.3931557965304,0.21354616048317515
2022-05-01,DuPage,Burglary,3276,528,932877,351.17169787656894,0.16117216117216118
2022-05-01,DuPage,Larceny-Theft,8136,3196,932877,872.1407002209294,0.3928220255653884
2022-05-01,DuPage,Motor Vehicle Theft,2450,487,932877,262.6284065316221,0.19877551020408163
2022-05-01,DuPage,Aggravated Assault,4145,836,932877,444.3243857443157,0.2016887816646562
2022-05-01,DuPage,Robbery,1652,250,932877,177.08658268989373,0.1513317191283293
2022-05-01,DuPage,Rape,800,141,932877,85.7562143776725,0.17625
2022-06-01,DuPage,Violent Crime,5004,1466,932877,536.4051209323416,0.2929656274980016
2022-06-01,DuPage,Property Crime,11757,4502,932877,1260.2947655478697,0.38292081313260184
2022-06-01,DuPage,Burglary,3341,1016,932877,358.13939029475483,0.30410056869200836
2022-06-01,DuPage,Larceny-Theft,8267,2288,932877,886.1832803252734,0.27676303374863914
2022-06-01,DuPage,Motor Vehicle Theft,2585,841,932877,277.0997677078543,0.3253384912959381
2022-06-01,DuPage,Aggravated Assault,4154,1061,932877,445.28914315606454,0.25541646605681273
2022-06-01,DuPage,Robbery,1669,548,932877,178.90890224541928,0.32834032354703413
2022-06-01,DuPage,Rape,848,301,932877,90.90158724033286,0.35495283018867924
2022-07-01,DuPage,Violent Crime,4792,790,932877,513.6797241222583,0.16485809682804675
2022-07-01,DuPage,Property Crime,11580,2068,932877,1241.3212031168096,0.1785837651122625
2022-07-01,DuPage,Burglary,3280,794,932877,351.6004789484573,0.2420731707317073
2022-07-01,DuPage,Larceny-Theft,8126,2744,932877,871.0687475412085,0.33768151612109276
2022-07-01,DuPage,Motor Vehicle Theft,2383,568,932877,255.446323577492,0.23835501468736886
2022-07-01,DuPage,Aggravated Assault,4257,1360,932877,456.33025575718983,0.31947380784590085
2022-07-01,DuPage,Robbery,1633,249,932877,175.04987259842403,0.1524800979791794
2022-07-01,DuPage,Rape,836,253,932877,89.61524402466777,0.3026315789473684
2022-08-01,DuPage,Violent Crime,4799,864,932877,514.430090998063,0.18003750781412795
2022-08-01,DuPage,Property Crime,11148,3160,932877,1195.0128473528664,0.2834589163975601
2022-08-01,DuPage,Burglary,3070,784,932877,329.08947267431824,0.2553745928338762
2022-08-01,DuPage,Larceny-Theft,7794,2293,932877,835.4799185744744,0.29420066717988197
2022-08-01,DuPage,Motor Vehicle Theft,2235,647,932877,239.58142391762257,0.28948545861297537
2022-08-01,DuPage,Aggravated Assault,3895,1219,932877,417.52556875129306,0.3129653401797176
2022-08-01,DuPage,Robbery,1615,415,932877,173.12035777492636,0.25696594427244585
2022-08-01,DuPage,Rape,799,181,932877,85.64901910970042,0.2265331664580726
2022-09-01,DuPage,Violent Crime,4440,1552,932877,475.94698979608245,0.34954954954954953
2022-09-01,DuPage,Property Crime,10326,3915,932877,1106.8983370798078,0.3791400348634515
2022-09-01,DuPage,Burglary,2909,859,932877,311.8310345308117,0.2952904778274321
2022-09-01,DuPage,Larceny-Theft,7269,2372,932877,779.2024028891268,0.32631723758426195
2022-09-01,DuPage,Motor Vehicle Theft,2216,424,932877,237.54471382615287,0.19133574007220217
2022-09-01,DuPage,Aggravated Assault,3638,1355,932877,389.9763848824657,0.3724573941726223
2022-09-01,DuPage,Robbery,1443,225,932877,154.6827716837268,0.15592515592515593
2022-09-01,DuPage,Rape,741,174,932877,79.43169356731917,0.23481781376518218
2022-10-01,DuPage,Violent Crime,3935,896,932877,421.8133794701767,0.22770012706480305
2022-10-01,DuPage,Property Crime,9504,2291,932877,1018.7838268067495,0.2410563973063973
2022-10-01,DuPage,Burglary,2694,498,932877,288.7840519168122,0.18485523385300667
2022-10-01,DuPage,Larceny-Theft,6749,1865,932877,723.4608635436397,0.27633723514594755
2022-10-01,DuPage,Motor Vehicle Theft,2151,343,932877,230.57702140796698,0.15946071594607159
2022-10-01,DuPage,Aggravated Assault,3311,1122,932877,354.92353225559214,0.3388704318936877
2022-10-01,DuPage,Robbery,1346,504,932877,144.284830690434,0.37444279346210996
2022-10-01,DuPage,Rape,661,198,932877,70.8560721295519,0.29954614220877457
2022-11-01,DuPage,Violent Crime,3792,891,932877,406.4844561501677,0.23496835443037975
2022-11-01,DuPage,Property Crime,8904,2568,932877,954.466666023495,0.2884097035040431
2022-11-01,DuPage,Burglary,2547,912,932877,273.02634752491485,0.3580683156654888
2022-11-01,DuPage,Larceny-Theft,6338,1361,932877,679.4036084071105,0.21473650994004417
2022-11-01,DuPage,Motor Vehicle Theft,1863,438,932877,199.7047842320049,0.23510466988727857
2022-11-01,DuPage,Aggravated Assault,3185,939,932877,341.4169284911087,0.2948194662480377
2022-11-01,DuPage,Robbery,1226,375,932877,131.42139853378313,0.30587275693311583
2022-11-01,DuPage,Rape,634,252,932877,67.96179989430547,0.39747634069400634
2022-12-01,DuPage,Violent Crime,3806,1112,932877,407.98518990177695,0.29217025748817654
2022-12-01,DuPage,Property Crime,8720,2169,932877,934.7427367166305,0.24873853211009175
2022-12-01,DuPage,Burglary,2488,972,932877,266.70182671456155,0.39067524115755625
2022-12-01,DuPage,Larceny-Theft,6332,1794,932877,678.760436799278,0.28332280480101074
2022-12-01,DuPage,Motor Vehicle Theft,1917,666,932877,205.49332870249776,0.3474178403755869
2022-12-01,DuPage,Aggravated Assault,3029,663,932877,324.6944666874625,0.21888412017167383
2022-12-01,DuPage,Robbery,1288,241,932877,138.06750514805273,0.18711180124223603
2022-12-01,DuPage,Rape,618,167,932877,66.246675606752,0.2702265372168285
2023-01-01,DuPage,Violent Crime,3889,948,932877,416.8823971434605,0.24376446387246078
2023-01-01,DuPage,Property Crime,8833,3007,932877,946.8558019974766,0.34042794067700666
2023-01-01,DuPage,Burglary,2524,689,932877,270.5608563615568,0.27297939778129954
2023-01-01,DuPage,Larceny-Theft,6369,2516,932877,682.7266617142453,0.3950384675773277
2023-01-01,DuPage,Motor Vehicle Theft,1894,646,932877,203.02783753913968,0.34107708553326294
2023-01-01,DuPage,Aggravated Assault,3188,637,932877,341.73851429502497,0.19981179422835635
2023-01-01,DuPage,Robbery,1219,316,932877,130.6710316579785,0.25922887612797374
2023-01-01,DuPage,Rape,631,193,932877,67.6402140903892,0.3058637083993661
2023-02-01,DuPage,Violent Crime,4167,1121,932877,446.6826816397017,0.2690184785217183
2023-02-01,DuPage,Property Crime,9507,3072,932877,1019.1054126106658,0.3231303250236668
2023-02-01,DuPage,Burglary,2635,631,932877,282.4595311064588,0.2394686907020873
2023-02-01,DuPage,Larceny-Theft,6832,1384,932877,732.3580707853232,0.202576112412178
2023-02-01,DuPage,Motor Vehicle Theft,2138,854,932877,229.18348292432978,0.39943872778297473
2023-02-01,DuPage,Aggravated Assault,3406,761,932877,365.1070827129407,0.22342924251321197
2023-02-01,DuPage,Robbery,1391,258,932877,149.10861774917808,0.1854780733285406
2023-02-01,DuPage,Rape,695,218,932877,74.500711240603,0.31366906474820144
2023-03-01,DuPage,Violent Crime,4434,1345,932877,475.30381818824986,0.30333784393324315
2023-03-01,DuPage,Property Crime,10056,1703,932877,1077.9556147273433,0.169351630867144
2023-03-01,DuPage,Burglary,2906,483,932877,311.5094487268954,0.16620784583620096
2023-03-01,DuPage,Larceny-Theft,7263,2557,932877,778.5592312812943,0.3520583780806829
2023-03-01,DuPage,Motor Vehicle Theft,2293,891,932877,245.79874946000385,0.3885739206279983
2023-03-01,DuPage,Aggravated Assault,3654,618,932877,391.6915091700192,0.16912972085385877
2023-03-01,DuPage,Robbery,1460,477,932877,156.50509123925235,0.3267123287671233
2023-03-01,DuPage,Rape,669,167,932877,71.71363427332864,0.24962630792227206
2023-04-01,DuPage,Violent Crime,4667,1027,932877,500.280315625747,0.2200557103064067
2023-04-01,DuPage,Property Crime,10959,2524,932877,1174.7529417061412,0.23031298476138334
2023-04-01,DuPage,Burglary,3135,972,932877,336.05716509250414,0.31004784688995213
2023-04-01,DuPage,Larceny-Theft,7811,1411,932877,837.30223813,0.1806426833952119
2023-04-01,DuPage,Motor Vehicle Theft,2423,635,932877,259.73413429637566,0.2620718118035493
2023-04-01,DuPage,Aggravated Assault,3939,661,932877,422.242160542065,0.1678090886011678
2023-04-01,DuPage,Robbery,1591,522,932877,170.5476713435962,0.32809553739786296
2023-04-01,DuPage,Rape,814,234,932877,87.25694812928178,0.28746928746928746
2023-05-01,DuPage,Violent Crime,4953,1703,932877,530.938162265765,0.3438320209973753
2023-05-01,DuPage,Property Crime,11474,2536,932877,1229.958504711768,0.22102143977688687
2023-05-01,DuPage,Burglary,3226,527,932877,345.8119344779644,0.1633601983880967
2023-05-01,DuPage,Larceny-Theft,8317,1247,932877,891.5430437238779,0.14993387038595649
2023-05-01,DuPage,Motor Vehicle Theft,2476,542,932877,265.41548349889644,0.21890145395799676
2023-05-01,DuPage,Aggravated Assault,4164,1498,932877,446.3610958357855,0.3597502401536984
2023-05-01,DuPage,Robbery,1679,294,932877,179.9808549251402,0.17510422870756404
2023-05-01,DuPage,Rape,813,293,932877,87.1497528613097,0.36039360393603936
2023-06-01,DuPage,Violent Crime,4998,1864,932877,535.761949324509,0.37294917967186875
2023-06-01,DuPage,Property Crime,11733,2866,932877,1257.7220791165396,0.24426830307679195
2023-06-01,DuPage,Burglary,3520,1132,932877,377.32734326175904,0.3215909090909091
2023-06-01,DuPage,Larceny-Theft,8394,2586,932877,899.7970793577288,0.3080771979985704
2023-06-01,DuPage,Motor Vehicle Theft,2549,488,932877,273.24073806085903,0.191447626520204
2023-06-01,DuPage,Aggravated Assault,4239,1659,932877,454.4007409336922,0.3913658881811748
2023-06-01,DuPage,Robbery,1704,300,932877,182.66073662444245,0.176056338028169
2023-06-01,DuPage,Rape,865,140,932877,92.7239067958584,0.16184971098265896
2023-07-01,DuPage,Violent Crime,4921,1353,932877,527.507913690658,0.2749441170493802
2023-07-01,DuPage,Property Crime,11528,2331,932877,1235.747049182261,0.20220333102012492
2023-07-01,DuPage,Burglary,3278,534,932877,351.3860884125131,0.16290420988407567
2023-07-01,DuPage,Larceny-Theft,8323,2959,932877,892.1862153317105,0.3555208458488526
2023-07-01,DuPage,Motor Vehicle Theft,2533,796,932877,271.5256137733056,0.314251875246743
2023-07-01,DuPage,Aggravated Assault,4119,840,932877,441.53730877704135,0.20393299344501092
2023-07-01,DuPage,Robbery,1671,374,932877,179.12329278136346,0.22381807301017353
2023-07-01,DuPage,Rape,789,264,932877,84.57706642997951,0.33460076045627374
2023-08-01,DuPage,Violent Crime,4671,1162,932877,500.70909669763535,0.24876900021408693
2023-08-01,DuPage,Property Crime,11053,4117,932877,1184.8292968955177,0.37247806025513436
2023-08-01,DuPage,Burglary,3104,510,932877,332.73411178536935,0.1643041237113402
2023-08-01,DuPage,Larceny-Theft,7722,1674,932877,827.7618592804839,0.21678321678321677
2023-08-01,DuPage,Motor Vehicle Theft,2408,589,932877,258.1262052767943,0.2446013289036545
2023-08-01,DuPage,Aggravated Assault,3894,705,932877,417.418373483321,0.1810477657935285
2023-08-01,DuPage,Robbery,1560,391,932877,167.22461803646138,0.25064102564102564
2023-08-01,DuPage,Rape,787,120,932877,84.36267589403533,0.15247776365946633
2023-09-01,DuPage,Violent Crime,4373,1223,932877,468.7649068419524,0.27967070660873544
2023-09-01,DuPage,Property Crime,10273,3528,932877,1101.216987877287,0.34342451085369413
2023-09-01,DuPage,Burglary,2966,1168,932877,317.9411648052208,0.3937963587322994
2023-09-01,DuPage,Larceny-Theft,7187,2461,932877,770.4123909154154,0.34242382078753303
2023-09-01,DuPage,Motor Vehicle Theft,2236,483,932877,239.6886191855947,0.21601073345259392
2023-09-01,DuPage,Aggravated Assault,3701,877,932877,396.7296867647074,0.23696298297757362
2023-09-01,DuPage,Robbery,1446,325,932877,155.00435748764306,0.22475795297372061
